record,segment,rhythm,time,ecg
04015,04015_Normal,Normal,2.456,-0.395
04015,04015_Normal,Normal,2.46,-0.415
04015,04015_Normal,Normal,2.464,-0.425
04015,04015_Normal,Normal,2.468,-0.435
04015,04015_Normal,Normal,2.472,-0.445
04015,04015_Normal,Normal,2.476,-0.465
04015,04015_Normal,Normal,2.48,-0.435
04015,04015_Normal,Normal,2.484,-0.43
04015,04015_Normal,Normal,2.488,-0.425
04015,04015_Normal,Normal,2.492,-0.43
04015,04015_Normal,Normal,2.496,-0.435
04015,04015_Normal,Normal,2.5,-0.4
04015,04015_Normal,Normal,2.504,-0.34
04015,04015_Normal,Normal,2.508,-0.33
04015,04015_Normal,Normal,2.512,-0.275
04015,04015_Normal,Normal,2.516,-0.25
04015,04015_Normal,Normal,2.52,-0.215
04015,04015_Normal,Normal,2.524,-0.145
04015,04015_Normal,Normal,2.528,-0.075
04015,04015_Normal,Normal,2.532,-0.025
04015,04015_Normal,Normal,2.536,0.0
04015,04015_Normal,Normal,2.54,0.015
04015,04015_Normal,Normal,2.544,0.005
04015,04015_Normal,Normal,2.548,0.0
04015,04015_Normal,Normal,2.552,0.0
04015,04015_Normal,Normal,2.556,0.05
04015,04015_Normal,Normal,2.56,0.07
04015,04015_Normal,Normal,2.564,0.095
04015,04015_Normal,Normal,2.568,0.125
04015,04015_Normal,Normal,2.572,0.105
04015,04015_Normal,Normal,2.576,0.11
04015,04015_Normal,Normal,2.58,0.1
04015,04015_Normal,Normal,2.584,0.075
04015,04015_Normal,Normal,2.588,0.075
04015,04015_Normal,Normal,2.592,0.09
04015,04015_Normal,Normal,2.596,0.1
04015,04015_Normal,Normal,2.6,0.105
04015,04015_Normal,Normal,2.604,0.095
04015,04015_Normal,Normal,2.608,0.095
04015,04015_Normal,Normal,2.612,0.105
04015,04015_Normal,Normal,2.616,0.11
04015,04015_Normal,Normal,2.62,0.105
04015,04015_Normal,Normal,2.624,0.11
04015,04015_Normal,Normal,2.628,0.105
04015,04015_Normal,Normal,2.632,0.085
04015,04015_Normal,Normal,2.636,0.06
04015,04015_Normal,Normal,2.64,0.075
04015,04015_Normal,Normal,2.644,0.065
04015,04015_Normal,Normal,2.648,0.065
04015,04015_Normal,Normal,2.652,0.07
04015,04015_Normal,Normal,2.656,0.09
04015,04015_Normal,Normal,2.66,0.1
04015,04015_Normal,Normal,2.664,0.095
04015,04015_Normal,Normal,2.668,0.115
04015,04015_Normal,Normal,2.672,0.09
04015,04015_Normal,Normal,2.676,0.055
04015,04015_Normal,Normal,2.68,0.035
04015,04015_Normal,Normal,2.684,0.05
04015,04015_Normal,Normal,2.688,0.045
04015,04015_Normal,Normal,2.692,0.05
04015,04015_Normal,Normal,2.696,0.055
04015,04015_Normal,Normal,2.7,0.05
04015,04015_Normal,Normal,2.704,0.045
04015,04015_Normal,Normal,2.708,0.05
04015,04015_Normal,Normal,2.712,0.05
04015,04015_Normal,Normal,2.716,0.045
04015,04015_Normal,Normal,2.72,0.035
04015,04015_Normal,Normal,2.724,0.05
04015,04015_Normal,Normal,2.728,0.015
04015,04015_Normal,Normal,2.732,0.015
04015,04015_Normal,Normal,2.736,0.04
04015,04015_Normal,Normal,2.74,0.09
04015,04015_Normal,Normal,2.744,0.15
04015,04015_Normal,Normal,2.748,0.17
04015,04015_Normal,Normal,2.752,0.235
04015,04015_Normal,Normal,2.756,0.435
04015,04015_Normal,Normal,2.76,0.775
04015,04015_Normal,Normal,2.764,1.125
04015,04015_Normal,Normal,2.768,1.325
04015,04015_Normal,Normal,2.772,1.335
04015,04015_Normal,Normal,2.776,0.94
04015,04015_Normal,Normal,2.78,0.0
04015,04015_Normal,Normal,2.784,-0.92
04015,04015_Normal,Normal,2.788,-1.36
04015,04015_Normal,Normal,2.792,-1.43
04015,04015_Normal,Normal,2.796,-1.325
04015,04015_Normal,Normal,2.8,-1.145
04015,04015_Normal,Normal,2.804,-0.845
04015,04015_Normal,Normal,2.808,-0.555
04015,04015_Normal,Normal,2.812,-0.325
04015,04015_Normal,Normal,2.816,-0.19
04015,04015_Normal,Normal,2.82,-0.115
04015,04015_Normal,Normal,2.824,-0.04
04015,04015_Normal,Normal,2.828,-0.025
04015,04015_Normal,Normal,2.832,-0.01
04015,04015_Normal,Normal,2.836,-0.005
04015,04015_Normal,Normal,2.84,0.0
04015,04015_Normal,Normal,2.844,-0.005
04015,04015_Normal,Normal,2.848,0.01
04015,04015_Normal,Normal,2.852,-0.02
04015,04015_Normal,Normal,2.856,-0.01
04015,04015_Normal,Normal,2.86,-0.025
04015,04015_Normal,Normal,2.864,-0.02
04015,04015_Normal,Normal,2.868,-0.025
04015,04015_Normal,Normal,2.872,-0.02
04015,04015_Normal,Normal,2.876,-0.02
04015,04015_Normal,Normal,2.88,-0.025
04015,04015_Normal,Normal,2.884,-0.03
04015,04015_Normal,Normal,2.888,-0.03
04015,04015_Normal,Normal,2.892,-0.045
04015,04015_Normal,Normal,2.896,-0.05
04015,04015_Normal,Normal,2.9,-0.085
04015,04015_Normal,Normal,2.904,-0.075
04015,04015_Normal,Normal,2.908,-0.06
04015,04015_Normal,Normal,2.912,-0.09
04015,04015_Normal,Normal,2.916,-0.1
04015,04015_Normal,Normal,2.92,-0.1
04015,04015_Normal,Normal,2.924,-0.1
04015,04015_Normal,Normal,2.928,-0.115
04015,04015_Normal,Normal,2.932,-0.105
04015,04015_Normal,Normal,2.936,-0.115
04015,04015_Normal,Normal,2.94,-0.16
04015,04015_Normal,Normal,2.944,-0.19
04015,04015_Normal,Normal,2.948,-0.2
04015,04015_Normal,Normal,2.952,-0.25
04015,04015_Normal,Normal,2.956,-0.245
04015,04015_Normal,Normal,2.96,-0.28
04015,04015_Normal,Normal,2.964,-0.265
04015,04015_Normal,Normal,2.968,-0.285
04015,04015_Normal,Normal,2.972,-0.305
04015,04015_Normal,Normal,2.976,-0.35
04015,04015_Normal,Normal,2.98,-0.385
04015,04015_Normal,Normal,2.984,-0.405
04015,04015_Normal,Normal,2.988,-0.425
04015,04015_Normal,Normal,2.992,-0.475
04015,04015_Normal,Normal,2.996,-0.47
04015,04015_Normal,Normal,3.0,-0.475
04015,04015_Normal,Normal,3.004,-0.485
04015,04015_Normal,Normal,3.008,-0.48
04015,04015_Normal,Normal,3.012,-0.51
04015,04015_Normal,Normal,3.016,-0.515
04015,04015_Normal,Normal,3.02,-0.495
04015,04015_Normal,Normal,3.024,-0.505
04015,04015_Normal,Normal,3.028,-0.5
04015,04015_Normal,Normal,3.032,-0.455
04015,04015_Normal,Normal,3.036,-0.425
04015,04015_Normal,Normal,3.04,-0.385
04015,04015_Normal,Normal,3.044,-0.33
04015,04015_Normal,Normal,3.048,-0.3
04015,04015_Normal,Normal,3.052,-0.24
04015,04015_Normal,Normal,3.056,-0.2
04015,04015_Normal,Normal,3.06,-0.115
04015,04015_Normal,Normal,3.064,-0.08
04015,04015_Normal,Normal,3.068,-0.075
04015,04015_Normal,Normal,3.072,-0.045
04015,04015_Normal,Normal,3.076,-0.035
04015,04015_Normal,Normal,3.08,-0.01
04015,04015_Normal,Normal,3.084,-0.02
04015,04015_Normal,Normal,3.088,0.01
04015,04015_Normal,Normal,3.092,0.025
04015,04015_Normal,Normal,3.096,0.03
04015,04015_Normal,Normal,3.1,0.015
04015,04015_Normal,Normal,3.104,-0.005
04015,04015_Normal,Normal,3.108,-0.005
04015,04015_Normal,Normal,3.112,-0.04
04015,04015_Normal,Normal,3.116,-0.06
04015,04015_Normal,Normal,3.12,-0.095
04015,04015_Normal,Normal,3.124,-0.08
04015,04015_Normal,Normal,3.128,-0.09
04015,04015_Normal,Normal,3.132,-0.1
04015,04015_Normal,Normal,3.136,-0.085
04015,04015_Normal,Normal,3.14,-0.105
04015,04015_Normal,Normal,3.144,-0.115
04015,04015_Normal,Normal,3.148,-0.12
04015,04015_Normal,Normal,3.152,-0.12
04015,04015_Normal,Normal,3.156,-0.15
04015,04015_Normal,Normal,3.16,-0.16
04015,04015_Normal,Normal,3.164,-0.17
04015,04015_Normal,Normal,3.168,-0.18
04015,04015_Normal,Normal,3.172,-0.17
04015,04015_Normal,Normal,3.176,-0.185
04015,04015_Normal,Normal,3.18,-0.19
04015,04015_Normal,Normal,3.184,-0.18
04015,04015_Normal,Normal,3.188,-0.185
04015,04015_Normal,Normal,3.192,-0.215
04015,04015_Normal,Normal,3.196,-0.215
04015,04015_Normal,Normal,3.2,-0.22
04015,04015_Normal,Normal,3.204,-0.235
04015,04015_Normal,Normal,3.208,-0.225
04015,04015_Normal,Normal,3.212,-0.235
04015,04015_Normal,Normal,3.216,-0.275
04015,04015_Normal,Normal,3.22,-0.26
04015,04015_Normal,Normal,3.224,-0.24
04015,04015_Normal,Normal,3.228,-0.25
04015,04015_Normal,Normal,3.232,-0.24
04015,04015_Normal,Normal,3.236,-0.225
04015,04015_Normal,Normal,3.24,-0.265
04015,04015_Normal,Normal,3.244,-0.275
04015,04015_Normal,Normal,3.248,-0.275
04015,04015_Normal,Normal,3.252,-0.23
04015,04015_Normal,Normal,3.256,-0.195
04015,04015_Normal,Normal,3.26,-0.15
04015,04015_Normal,Normal,3.264,-0.07
04015,04015_Normal,Normal,3.268,-0.02
04015,04015_Normal,Normal,3.272,0.015
04015,04015_Normal,Normal,3.276,0.025
04015,04015_Normal,Normal,3.28,0.025
04015,04015_Normal,Normal,3.284,0.025
04015,04015_Normal,Normal,3.288,-0.02
04015,04015_Normal,Normal,3.292,-0.075
04015,04015_Normal,Normal,3.296,-0.12
04015,04015_Normal,Normal,3.3,-0.14
04015,04015_Normal,Normal,3.304,-0.17
04015,04015_Normal,Normal,3.308,-0.23
04015,04015_Normal,Normal,3.312,-0.275
04015,04015_Normal,Normal,3.316,-0.335
04015,04015_Normal,Normal,3.32,-0.375
04015,04015_Normal,Normal,3.324,-0.38
04015,04015_Normal,Normal,3.328,-0.405
04015,04015_Normal,Normal,3.332,-0.43
04015,04015_Normal,Normal,3.336,-0.445
04015,04015_Normal,Normal,3.34,-0.425
04015,04015_Normal,Normal,3.344,-0.435
04015,04015_Normal,Normal,3.348,-0.39
04015,04015_Normal,Normal,3.352,-0.29
04015,04015_Normal,Normal,3.356,-0.225
04015,04015_Normal,Normal,3.36,-0.095
04015,04015_Normal,Normal,3.364,0.17
04015,04015_Normal,Normal,3.368,0.48
04015,04015_Normal,Normal,3.372,0.685
04015,04015_Normal,Normal,3.376,0.78
04015,04015_Normal,Normal,3.38,0.86
04015,04015_Normal,Normal,3.384,0.59
04015,04015_Normal,Normal,3.388,-0.26
04015,04015_Normal,Normal,3.392,-1.205
04015,04015_Normal,Normal,3.396,-1.72
04015,04015_Normal,Normal,3.4,-1.885
04015,04015_Normal,Normal,3.404,-1.785
04015,04015_Normal,Normal,3.408,-1.575
04015,04015_Normal,Normal,3.412,-1.295
04015,04015_Normal,Normal,3.416,-1.02
04015,04015_Normal,Normal,3.42,-0.825
04015,04015_Normal,Normal,3.424,-0.705
04015,04015_Normal,Normal,3.428,-0.645
04015,04015_Normal,Normal,3.432,-0.61
04015,04015_Normal,Normal,3.436,-0.59
04015,04015_Normal,Normal,3.44,-0.555
04015,04015_Normal,Normal,3.444,-0.545
04015,04015_Normal,Normal,3.448,-0.54
04015,04015_Normal,Normal,3.452,-0.545
04015,04015_Normal,Normal,3.456,-0.54
04015,04015_Normal,Normal,3.46,-0.54
04015,04015_Normal,Normal,3.464,-0.555
04015,04015_Normal,Normal,3.468,-0.55
04015,04015_Normal,Normal,3.472,-0.57
04015,04015_Normal,Normal,3.476,-0.58
04015,04015_Normal,Normal,3.48,-0.58
04015,04015_Normal,Normal,3.484,-0.6
04015,04015_Normal,Normal,3.488,-0.585
04015,04015_Normal,Normal,3.492,-0.58
04015,04015_Normal,Normal,3.496,-0.6
04015,04015_Normal,Normal,3.5,-0.62
04015,04015_Normal,Normal,3.504,-0.65
04015,04015_Normal,Normal,3.508,-0.64
04015,04015_Normal,Normal,3.512,-0.665
04015,04015_Normal,Normal,3.516,-0.67
04015,04015_Normal,Normal,3.52,-0.665
04015,04015_Normal,Normal,3.524,-0.695
04015,04015_Normal,Normal,3.528,-0.715
04015,04015_Normal,Normal,3.532,-0.7
04015,04015_Normal,Normal,3.536,-0.705
04015,04015_Normal,Normal,3.54,-0.7
04015,04015_Normal,Normal,3.544,-0.73
04015,04015_Normal,Normal,3.548,-0.725
04015,04015_Normal,Normal,3.552,-0.755
04015,04015_Normal,Normal,3.556,-0.79
04015,04015_Normal,Normal,3.56,-0.83
04015,04015_Normal,Normal,3.564,-0.835
04015,04015_Normal,Normal,3.568,-0.88
04015,04015_Normal,Normal,3.572,-0.89
04015,04015_Normal,Normal,3.576,-0.89
04015,04015_Normal,Normal,3.58,-0.91
04015,04015_Normal,Normal,3.584,-0.915
04015,04015_Normal,Normal,3.588,-0.945
04015,04015_Normal,Normal,3.592,-0.99
04015,04015_Normal,Normal,3.596,-1.04
04015,04015_Normal,Normal,3.6,-1.055
04015,04015_Normal,Normal,3.604,-1.055
04015,04015_Normal,Normal,3.608,-1.065
04015,04015_Normal,Normal,3.612,-1.085
04015,04015_Normal,Normal,3.616,-1.11
04015,04015_Normal,Normal,3.62,-1.125
04015,04015_Normal,Normal,3.624,-1.115
04015,04015_Normal,Normal,3.628,-1.145
04015,04015_Normal,Normal,3.632,-1.16
04015,04015_Normal,Normal,3.636,-1.17
04015,04015_Normal,Normal,3.64,-1.19
04015,04015_Normal,Normal,3.644,-1.17
04015,04015_Normal,Normal,3.648,-1.185
04015,04015_Normal,Normal,3.652,-1.18
04015,04015_Normal,Normal,3.656,-1.155
04015,04015_Normal,Normal,3.66,-1.145
04015,04015_Normal,Normal,3.664,-1.09
04015,04015_Normal,Normal,3.668,-1.035
04015,04015_Normal,Normal,3.672,-0.95
04015,04015_Normal,Normal,3.676,-0.895
04015,04015_Normal,Normal,3.68,-0.845
04015,04015_Normal,Normal,3.684,-0.825
04015,04015_Normal,Normal,3.688,-0.77
04015,04015_Normal,Normal,3.692,-0.725
04015,04015_Normal,Normal,3.696,-0.66
04015,04015_Normal,Normal,3.7,-0.635
04015,04015_Normal,Normal,3.704,-0.57
04015,04015_Normal,Normal,3.708,-0.52
04015,04015_Normal,Normal,3.712,-0.47
04015,04015_Normal,Normal,3.716,-0.435
04015,04015_Normal,Normal,3.72,-0.41
04015,04015_Normal,Normal,3.724,-0.42
04015,04015_Normal,Normal,3.728,-0.43
04015,04015_Normal,Normal,3.732,-0.44
04015,04015_Normal,Normal,3.736,-0.43
04015,04015_Normal,Normal,3.74,-0.415
04015,04015_Normal,Normal,3.744,-0.415
04015,04015_Normal,Normal,3.748,-0.445
04015,04015_Normal,Normal,3.752,-0.405
04015,04015_Normal,Normal,3.756,-0.42
04015,04015_Normal,Normal,3.76,-0.42
04015,04015_Normal,Normal,3.764,-0.425
04015,04015_Normal,Normal,3.768,-0.415
04015,04015_Normal,Normal,3.772,-0.435
04015,04015_Normal,Normal,3.776,-0.45
04015,04015_Normal,Normal,3.78,-0.445
04015,04015_Normal,Normal,3.784,-0.46
04015,04015_Normal,Normal,3.788,-0.43
04015,04015_Normal,Normal,3.792,-0.47
04015,04015_Normal,Normal,3.796,-0.445
04015,04015_Normal,Normal,3.8,-0.465
04015,04015_Normal,Normal,3.804,-0.46
04015,04015_Normal,Normal,3.808,-0.46
04015,04015_Normal,Normal,3.812,-0.465
04015,04015_Normal,Normal,3.816,-0.485
04015,04015_Normal,Normal,3.82,-0.495
04015,04015_Normal,Normal,3.824,-0.5
04015,04015_Normal,Normal,3.828,-0.52
04015,04015_Normal,Normal,3.832,-0.525
04015,04015_Normal,Normal,3.836,-0.525
04015,04015_Normal,Normal,3.84,-0.52
04015,04015_Normal,Normal,3.844,-0.52
04015,04015_Normal,Normal,3.848,-0.48
04015,04015_Normal,Normal,3.852,-0.5
04015,04015_Normal,Normal,3.856,-0.525
04015,04015_Normal,Normal,3.86,-0.53
04015,04015_Normal,Normal,3.864,-0.54
04015,04015_Normal,Normal,3.868,-0.545
04015,04015_Normal,Normal,3.872,-0.555
04015,04015_Normal,Normal,3.876,-0.555
04015,04015_Normal,Normal,3.88,-0.555
04015,04015_Normal,Normal,3.884,-0.545
04015,04015_Normal,Normal,3.888,-0.54
04015,04015_Normal,Normal,3.892,-0.54
04015,04015_Normal,Normal,3.896,-0.53
04015,04015_Normal,Normal,3.9,-0.54
04015,04015_Normal,Normal,3.904,-0.56
04015,04015_Normal,Normal,3.908,-0.58
04015,04015_Normal,Normal,3.912,-0.59
04015,04015_Normal,Normal,3.916,-0.595
04015,04015_Normal,Normal,3.92,-0.595
04015,04015_Normal,Normal,3.924,-0.57
04015,04015_Normal,Normal,3.928,-0.57
04015,04015_Normal,Normal,3.932,-0.575
04015,04015_Normal,Normal,3.936,-0.555
04015,04015_Normal,Normal,3.94,-0.57
04015,04015_Normal,Normal,3.944,-0.575
04015,04015_Normal,Normal,3.948,-0.595
04015,04015_Normal,Normal,3.952,-0.605
04015,04015_Normal,Normal,3.956,-0.62
04015,04015_Normal,Normal,3.96,-0.62
04015,04015_Normal,Normal,3.964,-0.62
04015,04015_Normal,Normal,3.968,-0.61
04015,04015_Normal,Normal,3.972,-0.6
04015,04015_Normal,Normal,3.976,-0.585
04015,04015_Normal,Normal,3.98,-0.585
04015,04015_Normal,Normal,3.984,-0.595
04015,04015_Normal,Normal,3.988,-0.605
04015,04015_Normal,Normal,3.992,-0.595
04015,04015_Normal,Normal,3.996,-0.59
04015,04015_Normal,Normal,4.0,-0.635
04015,04015_Normal,Normal,4.004,-0.605
04015,04015_Normal,Normal,4.008,-0.615
04015,04015_Normal,Normal,4.012,-0.615
04015,04015_Normal,Normal,4.016,-0.62
04015,04015_Normal,Normal,4.02,-0.58
04015,04015_Normal,Normal,4.024,-0.57
04015,04015_Normal,Normal,4.028,-0.605
04015,04015_Normal,Normal,4.032,-0.6
04015,04015_Normal,Normal,4.036,-0.615
04015,04015_Normal,Normal,4.04,-0.635
04015,04015_Normal,Normal,4.044,-0.64
04015,04015_Normal,Normal,4.048,-0.65
04015,04015_Normal,Normal,4.052,-0.64
04015,04015_Normal,Normal,4.056,-0.625
04015,04015_Normal,Normal,4.06,-0.625
04015,04015_Normal,Normal,4.064,-0.595
04015,04015_Normal,Normal,4.068,-0.61
04015,04015_Normal,Normal,4.072,-0.585
04015,04015_Normal,Normal,4.076,-0.61
04015,04015_Normal,Normal,4.08,-0.62
04015,04015_Normal,Normal,4.084,-0.65
04015,04015_Normal,Normal,4.088,-0.64
04015,04015_Normal,Normal,4.092,-0.63
04015,04015_Normal,Normal,4.096,-0.64
04015,04015_Normal,Normal,4.1,-0.655
04015,04015_Normal,Normal,4.104,-0.63
04015,04015_Normal,Normal,4.108,-0.62
04015,04015_Normal,Normal,4.112,-0.625
04015,04015_Normal,Normal,4.116,-0.615
04015,04015_Normal,Normal,4.12,-0.635
04015,04015_Normal,Normal,4.124,-0.63
04015,04015_Normal,Normal,4.128,-0.635
04015,04015_Normal,Normal,4.132,-0.66
04015,04015_Normal,Normal,4.136,-0.65
04015,04015_Normal,Normal,4.14,-0.665
04015,04015_Normal,Normal,4.144,-0.655
04015,04015_Normal,Normal,4.148,-0.645
04015,04015_Normal,Normal,4.152,-0.635
04015,04015_Normal,Normal,4.156,-0.615
04015,04015_Normal,Normal,4.16,-0.61
04015,04015_Normal,Normal,4.164,-0.64
04015,04015_Normal,Normal,4.168,-0.625
04015,04015_Normal,Normal,4.172,-0.65
04015,04015_Normal,Normal,4.176,-0.66
04015,04015_Normal,Normal,4.18,-0.665
04015,04015_Normal,Normal,4.184,-0.66
04015,04015_Normal,Normal,4.188,-0.65
04015,04015_Normal,Normal,4.192,-0.61
04015,04015_Normal,Normal,4.196,-0.56
04015,04015_Normal,Normal,4.2,-0.545
04015,04015_Normal,Normal,4.204,-0.5
04015,04015_Normal,Normal,4.208,-0.51
04015,04015_Normal,Normal,4.212,-0.51
04015,04015_Normal,Normal,4.216,-0.52
04015,04015_Normal,Normal,4.22,-0.505
04015,04015_Normal,Normal,4.224,-0.51
04015,04015_Normal,Normal,4.228,-0.495
04015,04015_Normal,Normal,4.232,-0.49
04015,04015_Normal,Normal,4.236,-0.49
04015,04015_Normal,Normal,4.24,-0.49
04015,04015_Normal,Normal,4.244,-0.51
04015,04015_Normal,Normal,4.248,-0.53
04015,04015_Normal,Normal,4.252,-0.57
04015,04015_Normal,Normal,4.256,-0.58
04015,04015_Normal,Normal,4.26,-0.63
04015,04015_Normal,Normal,4.264,-0.65
04015,04015_Normal,Normal,4.268,-0.675
04015,04015_Normal,Normal,4.272,-0.695
04015,04015_Normal,Normal,4.276,-0.725
04015,04015_Normal,Normal,4.28,-0.72
04015,04015_Normal,Normal,4.284,-0.705
04015,04015_Normal,Normal,4.288,-0.7
04015,04015_Normal,Normal,4.292,-0.7
04015,04015_Normal,Normal,4.296,-0.69
04015,04015_Normal,Normal,4.3,-0.665
04015,04015_Normal,Normal,4.304,-0.635
04015,04015_Normal,Normal,4.308,-0.58
04015,04015_Normal,Normal,4.312,-0.475
04015,04015_Normal,Normal,4.316,-0.195
04015,04015_Normal,Normal,4.32,0.16
04015,04015_Normal,Normal,4.324,0.44
04015,04015_Normal,Normal,4.328,0.595
04015,04015_Normal,Normal,4.332,0.72
04015,04015_Normal,Normal,4.336,0.62
04015,04015_Normal,Normal,4.34,-0.1
04015,04015_Normal,Normal,4.344,-1.05
04015,04015_Normal,Normal,4.348,-1.74
04015,04015_Normal,Normal,4.352,-2.025
04015,04015_Normal,Normal,4.356,-2.065
04015,04015_Normal,Normal,4.36,-1.895
04015,04015_Normal,Normal,4.364,-1.63
04015,04015_Normal,Normal,4.368,-1.325
04015,04015_Normal,Normal,4.372,-1.07
04015,04015_Normal,Normal,4.376,-0.94
04015,04015_Normal,Normal,4.38,-0.87
04015,04015_Normal,Normal,4.384,-0.795
04015,04015_Normal,Normal,4.388,-0.77
04015,04015_Normal,Normal,4.392,-0.795
04015,04015_Normal,Normal,4.396,-0.8
04015,04015_Normal,Normal,4.4,-0.8
04015,04015_Normal,Normal,4.404,-0.79
04015,04015_Normal,Normal,4.408,-0.79
04015,04015_Normal,Normal,4.412,-0.76
04015,04015_Normal,Normal,4.416,-0.745
04015,04015_Normal,Normal,4.42,-0.735
04015,04015_Normal,Normal,4.424,-0.75
04015,04015_Normal,Normal,4.428,-0.77
04015,04015_Normal,Normal,4.432,-0.765
04015,04015_Normal,Normal,4.436,-0.785
04015,04015_Normal,Normal,4.44,-0.805
04015,04015_Normal,Normal,4.444,-0.8
04015,04015_Normal,Normal,4.448,-0.79
04015,04015_Normal,Normal,4.452,-0.815
04015,04015_Normal,Normal,4.456,-0.81
04015,04015_Normal,Normal,4.46,-0.785
04015,04015_Normal,Normal,4.464,-0.79
04015,04015_Normal,Normal,4.468,-0.8
04015,04015_Normal,Normal,4.472,-0.79
04015,04015_Normal,Normal,4.476,-0.815
04015,04015_Normal,Normal,4.48,-0.815
04015,04015_Normal,Normal,4.484,-0.835
04015,04015_Normal,Normal,4.488,-0.86
04015,04015_Normal,Normal,4.492,-0.845
04015,04015_Normal,Normal,4.496,-0.875
04015,04015_Normal,Normal,4.5,-0.865
04015,04015_Normal,Normal,4.504,-0.875
04015,04015_Normal,Normal,4.508,-0.86
04015,04015_Normal,Normal,4.512,-0.845
04015,04015_Normal,Normal,4.516,-0.89
04015,04015_Normal,Normal,4.52,-0.925
04015,04015_Normal,Normal,4.524,-0.97
04015,04015_Normal,Normal,4.528,-0.975
04015,04015_Normal,Normal,4.532,-0.995
04015,04015_Normal,Normal,4.536,-1.005
04015,04015_Normal,Normal,4.54,-1.04
04015,04015_Normal,Normal,4.544,-1.06
04015,04015_Normal,Normal,4.548,-1.035
04015,04015_Normal,Normal,4.552,-1.06
04015,04015_Normal,Normal,4.556,-1.07
04015,04015_Normal,Normal,4.56,-1.085
04015,04015_Normal,Normal,4.564,-1.105
04015,04015_Normal,Normal,4.568,-1.135
04015,04015_Normal,Normal,4.572,-1.15
04015,04015_Normal,Normal,4.576,-1.155
04015,04015_Normal,Normal,4.58,-1.19
04015,04015_Normal,Normal,4.584,-1.19
04015,04015_Normal,Normal,4.588,-1.215
04015,04015_Normal,Normal,4.592,-1.21
04015,04015_Normal,Normal,4.596,-1.21
04015,04015_Normal,Normal,4.6,-1.225
04015,04015_Normal,Normal,4.604,-1.23
04015,04015_Normal,Normal,4.608,-1.24
04015,04015_Normal,Normal,4.612,-1.235
04015,04015_Normal,Normal,4.616,-1.215
04015,04015_Normal,Normal,4.62,-1.185
04015,04015_Normal,Normal,4.624,-1.165
04015,04015_Normal,Normal,4.628,-1.125
04015,04015_Normal,Normal,4.632,-1.06
04015,04015_Normal,Normal,4.636,-1.01
04015,04015_Normal,Normal,4.64,-0.965
04015,04015_Normal,Normal,4.644,-0.93
04015,04015_Normal,Normal,4.648,-0.855
04015,04015_Normal,Normal,4.652,-0.795
04015,04015_Normal,Normal,4.656,-0.73
04015,04015_Normal,Normal,4.66,-0.665
04015,04015_Normal,Normal,4.664,-0.64
04015,04015_Normal,Normal,4.668,-0.64
04015,04015_Normal,Normal,4.672,-0.59
04015,04015_Normal,Normal,4.676,-0.555
04015,04015_Normal,Normal,4.68,-0.54
04015,04015_Normal,Normal,4.684,-0.535
04015,04015_Normal,Normal,4.688,-0.52
04015,04015_Normal,Normal,4.692,-0.505
04015,04015_Normal,Normal,4.696,-0.54
04015,04015_Normal,Normal,4.7,-0.55
04015,04015_Normal,Normal,4.704,-0.56
04015,04015_Normal,Normal,4.708,-0.58
04015,04015_Normal,Normal,4.712,-0.575
04015,04015_Normal,Normal,4.716,-0.575
04015,04015_Normal,Normal,4.72,-0.545
04015,04015_Normal,Normal,4.724,-0.53
04015,04015_Normal,Normal,4.728,-0.55
04015,04015_Normal,Normal,4.732,-0.545
04015,04015_Normal,Normal,4.736,-0.54
04015,04015_Normal,Normal,4.74,-0.56
