record,window,rhythm,beat,rr
04015,31,AF,20,0.516
04015,31,AF,21,0.396
04015,31,AF,22,0.372
04015,31,AF,23,0.36
04015,31,AF,24,0.584
04015,31,AF,25,0.476
04015,31,AF,26,0.46
04015,31,AF,27,0.468
04015,31,AF,28,0.456
04015,31,AF,29,0.456
04015,32,AF,0,0.412
04015,32,AF,1,0.456
04015,32,AF,2,0.336
04015,32,AF,3,0.5
04015,32,AF,4,0.412
04015,32,AF,5,0.512
04015,32,AF,6,0.48
04015,32,AF,7,0.324
04015,32,AF,8,0.528
04015,32,AF,9,0.548
04015,32,AF,10,0.38
04015,32,AF,11,0.504
04015,32,AF,12,0.452
04015,32,AF,13,0.436
04015,32,AF,14,0.34
04015,32,AF,15,0.472
04015,32,AF,16,0.464
04015,32,AF,17,0.456
04015,32,AF,18,0.34
04015,32,AF,19,0.348
04015,32,AF,20,0.356
04015,32,AF,21,0.452
04015,32,AF,22,0.464
04015,32,AF,23,0.428
04015,32,AF,24,0.388
04015,32,AF,25,0.316
04015,32,AF,26,0.416
04015,32,AF,27,0.344
04015,32,AF,28,0.364
04015,32,AF,29,0.432
04015,33,AF,0,0.56
04015,33,AF,1,0.392
04015,33,AF,2,0.6
04015,33,AF,3,0.44
04015,33,AF,4,0.42
04015,33,AF,5,0.476
04015,33,AF,6,0.628
04015,33,AF,7,0.452
04015,33,AF,8,0.348
04015,33,AF,9,0.42
04015,33,AF,10,0.708
04015,33,AF,11,0.68
04015,33,AF,12,0.42
04015,33,AF,13,0.396
04015,33,AF,14,0.34
04015,33,AF,15,0.536
04015,33,AF,16,0.444
04015,33,AF,17,0.304
04015,33,AF,18,0.46
04015,33,AF,19,0.408
04015,33,AF,20,0.316
04015,33,AF,21,0.472
04015,33,AF,22,0.344
04015,33,AF,23,0.28
04015,33,AF,24,0.412
04015,33,AF,25,0.368
04015,33,AF,26,0.28
04015,33,AF,27,0.42
04015,33,AF,28,0.36
04015,33,AF,29,0.424
04015,34,AF,0,0.504
04015,34,AF,1,0.452
04015,34,AF,2,0.356
04015,34,AF,3,0.36
04015,34,AF,4,0.344
04015,34,AF,5,0.316
04015,34,AF,6,0.472
04015,34,AF,7,0.488
04015,34,AF,8,0.38
04015,34,AF,9,0.348
04015,34,AF,10,0.496
04015,34,AF,11,0.528
04015,34,AF,12,0.5
04015,34,AF,13,0.508
04015,34,AF,14,0.428
04015,34,AF,15,0.34
04015,34,AF,16,0.516
04015,34,AF,17,0.5
04015,34,AF,18,0.352
04015,34,AF,19,0.516
04015,34,AF,20,0.416
04015,34,AF,21,0.288
04015,34,AF,22,0.648
04015,34,AF,23,0.46
04015,34,AF,24,0.444
04015,34,AF,25,0.388
04015,34,AF,26,0.356
04015,34,AF,27,0.372
04015,34,AF,28,0.34
04015,34,AF,29,0.504
04015,35,AF,0,0.428
04015,35,AF,1,0.48
04015,35,AF,2,0.48
04015,35,AF,3,0.46
04015,35,AF,4,0.356
04015,35,AF,5,0.516
04015,35,AF,6,0.404
04015,35,AF,7,0.452
04015,35,AF,8,0.484
04015,35,AF,9,0.512
04015,35,AF,10,0.448
04015,35,AF,11,0.336
04015,35,AF,12,0.356
04015,35,AF,13,0.464
04015,35,AF,14,0.404
04015,35,AF,15,0.396
04015,35,AF,16,0.472
04015,35,AF,17,0.38
04015,35,AF,18,0.452
04015,35,AF,19,0.692
04015,35,AF,20,0.46
04015,35,AF,21,0.368
04015,35,AF,22,0.388
04015,35,AF,23,0.332
04015,35,AF,24,0.316
04015,35,AF,25,0.66
04015,35,AF,26,0.5
04015,35,AF,27,0.36
04015,35,AF,28,0.52
04015,35,AF,29,0.58
04015,36,Normal,0,0.784
04015,36,Normal,1,0.776
04015,36,Normal,2,0.78
04015,36,Normal,3,0.788
04015,36,Normal,4,0.784
04015,36,Normal,5,0.784
04015,36,Normal,6,0.812
04015,36,Normal,7,0.776
04015,36,Normal,8,0.788
04015,36,Normal,9,0.76
04015,36,Normal,10,0.776
04015,36,Normal,11,0.792
04015,36,Normal,12,0.788
04015,36,Normal,13,0.776
04015,36,Normal,14,0.792
04015,36,Normal,15,0.828
04015,36,Normal,16,0.78
04015,36,Normal,17,0.788
04015,36,Normal,18,0.744
04015,36,Normal,19,0.816
04015,36,Normal,20,0.788
04015,36,Normal,21,0.78
04015,36,Normal,22,0.74
04015,36,Normal,23,0.816
04015,36,Normal,24,0.784
04015,36,Normal,25,0.784
04015,36,Normal,26,0.788
04015,36,Normal,27,0.78
04015,36,Normal,28,0.78
04015,36,Normal,29,0.788
04015,37,Normal,0,0.76
04015,37,Normal,1,0.756
04015,37,Normal,2,0.732
04015,37,Normal,3,0.764
04015,37,Normal,4,0.8
04015,37,Normal,5,0.78
04015,37,Normal,6,0.78
04015,37,Normal,7,0.76
04015,37,Normal,8,0.764
04015,37,Normal,9,0.76
04015,37,Normal,10,0.764
04015,37,Normal,11,0.768
04015,37,Normal,12,0.764
04015,37,Normal,13,0.764
04015,37,Normal,14,0.732
04015,37,Normal,15,0.768
04015,37,Normal,16,0.796
04015,37,Normal,17,0.732
04015,37,Normal,18,0.792
04015,37,Normal,19,0.764
04015,37,Normal,20,0.772
04015,37,Normal,21,0.772
04015,37,Normal,22,0.756
04015,37,Normal,23,0.756
04015,37,Normal,24,0.772
04015,37,Normal,25,0.76
04015,37,Normal,26,0.764
04015,37,Normal,27,0.776
04015,37,Normal,28,0.732
04015,37,Normal,29,0.756
04015,38,Normal,0,0.732
04015,38,Normal,1,0.72
04015,38,Normal,2,0.74
04015,38,Normal,3,0.704
04015,38,Normal,4,0.732
04015,38,Normal,5,0.768
04015,38,Normal,6,0.708
04015,38,Normal,7,0.72
04015,38,Normal,8,0.764
04015,38,Normal,9,0.712
04015,38,Normal,10,0.764
04015,38,Normal,11,0.728
04015,38,Normal,12,0.704
04015,38,Normal,13,0.764
04015,38,Normal,14,0.692
04015,38,Normal,15,0.776
04015,38,Normal,16,0.704
04015,38,Normal,17,0.72
04015,38,Normal,18,0.768
04015,38,Normal,19,0.708
04015,38,Normal,20,0.732
04015,38,Normal,21,0.732
04015,38,Normal,22,0.74
04015,38,Normal,23,0.724
04015,38,Normal,24,0.732
04015,38,Normal,25,0.772
04015,38,Normal,26,0.704
04015,38,Normal,27,0.732
04015,38,Normal,28,0.744
04015,38,Normal,29,0.744
04015,39,Normal,0,0.792
04015,39,Normal,1,0.776
04015,39,Normal,2,0.788
04015,39,Normal,3,0.78
04015,39,Normal,4,0.752
04015,39,Normal,5,0.82
04015,39,Normal,6,0.784
04015,39,Normal,7,0.776
04015,39,Normal,8,0.792
04015,39,Normal,9,0.748
04015,39,Normal,10,0.812
04015,39,Normal,11,0.796
04015,39,Normal,12,0.784
04015,39,Normal,13,0.744
04015,39,Normal,14,0.82
04015,39,Normal,15,0.788
04015,39,Normal,16,0.788
04015,39,Normal,17,0.76
04015,39,Normal,18,0.812
04015,39,Normal,19,0.788
04015,39,Normal,20,0.76
04015,39,Normal,21,0.816
04015,39,Normal,22,0.784
04015,39,Normal,23,0.792
04015,39,Normal,24,0.756
04015,39,Normal,25,0.78
04015,39,Normal,26,0.836
04015,39,Normal,27,0.788
04015,39,Normal,28,0.788
04015,39,Normal,29,0.756
04015,40,Normal,0,0.768
04015,40,Normal,1,0.768
04015,40,Normal,2,0.772
04015,40,Normal,3,0.728
04015,40,Normal,4,0.808
04015,40,Normal,5,0.772
04015,40,Normal,6,0.732
04015,40,Normal,7,0.768
04015,40,Normal,8,0.808
04015,40,Normal,9,0.768
04015,40,Normal,10,0.776
04015,40,Normal,11,0.736
04015,40,Normal,12,0.796
04015,40,Normal,13,0.768
04015,40,Normal,14,0.776
04015,40,Normal,15,0.764
04015,40,Normal,16,0.764
04015,40,Normal,17,0.768
04015,40,Normal,18,0.764
04015,40,Normal,19,0.768
04015,40,Normal,20,0.776
04015,40,Normal,21,0.76
04015,40,Normal,22,0.768
04015,40,Normal,23,0.772
04015,40,Normal,24,0.764
04015,40,Normal,25,0.772
04015,40,Normal,26,0.744
04015,40,Normal,27,0.76
04015,40,Normal,28,0.8
04015,40,Normal,29,0.776
04015,41,Normal,0,0.796
04015,41,Normal,1,0.796
04015,41,Normal,2,0.768
04015,41,Normal,3,0.824
04015,41,Normal,4,0.76
04015,41,Normal,5,0.832
04015,41,Normal,6,0.796
04015,41,Normal,7,0.796
04015,41,Normal,8,0.8
04015,41,Normal,9,0.792
04015,41,Normal,10,0.796
04015,41,Normal,11,0.508
04015,41,Normal,12,0.66
04015,41,Normal,13,0.48
04015,41,Normal,14,0.668
04015,41,Normal,15,0.9
04015,41,Normal,16,0.516
04015,41,Normal,17,0.7
04015,41,Normal,18,0.536
04015,41,Normal,19,0.684
04015,41,Normal,20,0.888
04015,41,Normal,21,0.824
04015,41,Normal,22,0.508
04015,41,Normal,23,0.672
04015,41,Normal,24,0.904
04015,41,Normal,25,0.544
04015,41,Normal,26,0.756
04015,41,Normal,27,0.504
04015,41,Normal,28,0.684
04015,41,Normal,29,0.844
04015,42,Normal,0,0.808
04015,42,Normal,1,0.768
04015,42,Normal,2,0.732
04015,42,Normal,3,0.768
04015,42,Normal,4,0.8
04015,42,Normal,5,0.764
04015,42,Normal,6,0.736
04015,42,Normal,7,0.792
04015,42,Normal,8,0.764
04015,42,Normal,9,0.772
04015,42,Normal,10,0.732
04015,42,Normal,11,0.788
04015,42,Normal,12,0.768
04015,42,Normal,13,0.764
04015,42,Normal,14,0.728
04015,42,Normal,15,0.796
04015,42,Normal,16,0.764
04015,42,Normal,17,0.76
04015,42,Normal,18,0.764
04015,42,Normal,19,0.764
04015,42,Normal,20,0.764
04015,42,Normal,21,0.768
04015,42,Normal,22,0.724
04015,42,Normal,23,0.792
04015,42,Normal,24,0.772
04015,42,Normal,25,0.772
04015,42,Normal,26,0.72
04015,42,Normal,27,0.768
04015,42,Normal,28,0.812
04015,42,Normal,29,0.764
04015,43,Normal,0,0.768
04015,43,Normal,1,0.756
04015,43,Normal,2,0.764
04015,43,Normal,3,0.8
04015,43,Normal,4,0.724
04015,43,Normal,5,0.76
04015,43,Normal,6,0.772
04015,43,Normal,7,0.764
04015,43,Normal,8,0.76
04015,43,Normal,9,0.756
04015,43,Normal,10,0.752
04015,43,Normal,11,0.796
04015,43,Normal,12,0.732
04015,43,Normal,13,0.796
04015,43,Normal,14,0.76
04015,43,Normal,15,0.768
04015,43,Normal,16,0.756
04015,43,Normal,17,0.76
04015,43,Normal,18,0.764
04015,43,Normal,19,0.468
04015,43,Normal,20,0.616
04015,43,Normal,21,0.856
04015,43,Normal,22,0.78
04015,43,Normal,23,0.776
04015,43,Normal,24,0.736
04015,43,Normal,25,0.804
04015,43,Normal,26,0.76
04015,43,Normal,27,0.5
04015,43,Normal,28,0.532
04015,43,Normal,29,0.8
04015,44,Normal,0,0.788
04015,44,Normal,1,0.764
04015,44,Normal,2,0.768
04015,44,Normal,3,0.732
04015,44,Normal,4,0.788
04015,44,Normal,5,0.772
04015,44,Normal,6,0.728
04015,44,Normal,7,0.752
04015,44,Normal,8,0.804
04015,44,Normal,9,0.772
04015,44,Normal,10,0.772
04015,44,Normal,11,0.776
04015,44,Normal,12,0.74
04015,44,Normal,13,0.768
04015,44,Normal,14,0.816
04015,44,Normal,15,0.776
04015,44,Normal,16,0.724
04015,44,Normal,17,0.804
04015,44,Normal,18,0.772
04015,44,Normal,19,0.724
04015,44,Normal,20,0.804
04015,44,Normal,21,0.768
04015,44,Normal,22,0.756
04015,44,Normal,23,0.732
04015,44,Normal,24,0.804
04015,44,Normal,25,0.756
04015,44,Normal,26,0.76
04015,44,Normal,27,0.772
04015,44,Normal,28,0.76
04015,44,Normal,29,0.764
04015,45,Normal,0,0.752
04015,45,Normal,1,0.76
04015,45,Normal,2,0.76
04015,45,Normal,3,0.752
04015,45,Normal,4,0.76
04015,45,Normal,5,0.76
04015,45,Normal,6,0.752
04015,45,Normal,7,0.76
04015,45,Normal,8,0.768
04015,45,Normal,9,0.756
04015,45,Normal,10,0.752
04015,45,Normal,11,0.76
04015,45,Normal,12,0.76
04015,45,Normal,13,0.76
04015,45,Normal,14,0.764
04015,45,Normal,15,0.752
04015,45,Normal,16,0.752
04015,45,Normal,17,0.764
04015,45,Normal,18,0.756
04015,45,Normal,19,0.724
04015,45,Normal,20,0.796
04015,45,Normal,21,0.756
04015,45,Normal,22,0.756
04015,45,Normal,23,0.728
04015,45,Normal,24,0.796
04015,45,Normal,25,0.752
04015,45,Normal,26,0.728
04015,45,Normal,27,0.788
04015,45,Normal,28,0.752
04015,45,Normal,29,0.764
04015,46,Normal,0,0.716
04015,46,Normal,1,0.716
04015,46,Normal,2,0.732
04015,46,Normal,3,0.724
04015,46,Normal,4,0.716
04015,46,Normal,5,0.716
04015,46,Normal,6,0.72
04015,46,Normal,7,0.716
04015,46,Normal,8,0.72
04015,46,Normal,9,0.732
04015,46,Normal,10,0.724
04015,46,Normal,11,0.716
04015,46,Normal,12,0.72
04015,46,Normal,13,0.72
04015,46,Normal,14,0.724
04015,46,Normal,15,0.728
04015,46,Normal,16,0.716
04015,46,Normal,17,0.72
04015,46,Normal,18,0.724
04015,46,Normal,19,0.72
04015,46,Normal,20,0.724
04015,46,Normal,21,0.736
04015,46,Normal,22,0.72
04015,46,Normal,23,0.712
04015,46,Normal,24,0.728
04015,46,Normal,25,0.732
04015,46,Normal,26,0.728
04015,46,Normal,27,0.724
04015,46,Normal,28,0.72
04015,46,Normal,29,0.724
04015,47,Normal,0,0.748
04015,47,Normal,1,0.816
04015,47,Normal,2,0.784
04015,47,Normal,3,0.756
04015,47,Normal,4,0.82
04015,47,Normal,5,0.772
04015,47,Normal,6,0.776
04015,47,Normal,7,0.748
04015,47,Normal,8,0.808
04015,47,Normal,9,0.78
04015,47,Normal,10,0.744
04015,47,Normal,11,0.776
04015,47,Normal,12,0.528
04015,47,Normal,13,0.492
04015,47,Normal,14,0.88
04015,47,Normal,15,0.804
04015,47,Normal,16,0.752
04015,47,Normal,17,0.832
04015,47,Normal,18,0.788
04015,47,Normal,19,0.764
04015,47,Normal,20,0.82
04015,47,Normal,21,0.788
04015,47,Normal,22,0.796
04015,47,Normal,23,0.796
04015,47,Normal,24,0.788
04015,47,Normal,25,0.792
04015,47,Normal,26,0.8
04015,47,Normal,27,0.784
04015,47,Normal,28,0.792
04015,47,Normal,29,0.792
04015,48,Normal,0,0.512
04015,48,Normal,1,0.704
04015,48,Normal,2,0.892
04015,48,Normal,3,0.508
04015,48,Normal,4,0.772
04015,48,Normal,5,0.752
04015,48,Normal,6,1.268
04015,48,Normal,7,0.568
04015,48,Normal,8,0.668
04015,48,Normal,9,0.516
04015,48,Normal,10,0.336
04015,48,Normal,11,0.576
04015,48,Normal,12,0.96
04015,48,Normal,13,0.508
04015,48,Normal,14,0.696
04015,48,Normal,15,0.904
04015,48,Normal,16,0.844
04015,48,Normal,17,0.832
04015,48,Normal,18,0.824
04015,48,Normal,19,0.812
04015,48,Normal,20,0.82
04015,48,Normal,21,0.808
04015,48,Normal,22,0.804
04015,48,Normal,23,0.8
04015,48,Normal,24,0.8
04015,48,Normal,25,0.804
04015,48,Normal,26,0.768
04015,48,Normal,27,0.828
04015,48,Normal,28,0.504
04015,48,Normal,29,0.64
04015,49,Normal,0,0.744
04015,49,Normal,1,0.728
04015,49,Normal,2,0.732
04015,49,Normal,3,0.748
04015,49,Normal,4,0.736
04015,49,Normal,5,0.768
04015,49,Normal,6,0.704
04015,49,Normal,7,0.732
04015,49,Normal,8,0.768
04015,49,Normal,9,0.748
04015,49,Normal,10,0.732
04015,49,Normal,11,0.732
04015,49,Normal,12,0.744
04015,49,Normal,13,0.704
04015,49,Normal,14,0.764
04015,49,Normal,15,0.744
04015,49,Normal,16,0.704
04015,49,Normal,17,0.764
04015,49,Normal,18,0.736
04015,49,Normal,19,0.736
04015,49,Normal,20,0.732
04015,49,Normal,21,0.74
04015,49,Normal,22,0.7
04015,49,Normal,23,0.756
04015,49,Normal,24,0.736
04015,49,Normal,25,0.74
04015,49,Normal,26,0.728
04015,49,Normal,27,0.732
04015,49,Normal,28,0.732
04015,49,Normal,29,0.728
04015,50,Normal,0,0.82
04015,50,Normal,1,0.788
04015,50,Normal,2,0.776
04015,50,Normal,3,0.772
04015,50,Normal,4,0.764
04015,50,Normal,5,0.768
04015,50,Normal,6,0.768
04015,50,Normal,7,0.764
04015,50,Normal,8,0.764
04015,50,Normal,9,0.732
04015,50,Normal,10,0.792
04015,50,Normal,11,0.764
04015,50,Normal,12,0.732
04015,50,Normal,13,0.796
04015,50,Normal,14,0.728
04015,50,Normal,15,0.792
04015,50,Normal,16,0.752
04015,50,Normal,17,0.768
04015,50,Normal,18,0.768
04015,50,Normal,19,0.72
04015,50,Normal,20,0.788
04015,50,Normal,21,0.764
04015,50,Normal,22,0.72
04015,50,Normal,23,0.788
04015,50,Normal,24,0.768
04015,50,Normal,25,0.76
04015,50,Normal,26,0.748
04015,50,Normal,27,0.768
04015,50,Normal,28,0.724
04015,50,Normal,29,0.752
04015,51,Normal,0,0.792
04015,51,Normal,1,0.74
04015,51,Normal,2,0.768
04015,51,Normal,3,0.792
04015,51,Normal,4,0.772
04015,51,Normal,5,0.772
04015,51,Normal,6,0.732
04015,51,Normal,7,0.8
04015,51,Normal,8,0.736
04015,51,Normal,9,0.76
04015,51,Normal,10,0.788
04015,51,Normal,11,0.776
04015,51,Normal,12,0.76
04015,51,Normal,13,0.812
04015,51,Normal,14,0.776
04015,51,Normal,15,0.764
04015,51,Normal,16,0.768
04015,51,Normal,17,0.768
04015,51,Normal,18,0.76
04015,51,Normal,19,0.76
04015,51,Normal,20,0.768
04015,51,Normal,21,0.768
04015,51,Normal,22,0.768
04015,51,Normal,23,0.768
04015,51,Normal,24,0.76
04015,51,Normal,25,0.76
04015,51,Normal,26,0.78
04015,51,Normal,27,0.76
04015,51,Normal,28,0.764
04015,51,Normal,29,0.768
04015,52,Normal,0,0.724
04015,52,Normal,1,0.724
04015,52,Normal,2,0.724
04015,52,Normal,3,0.728
04015,52,Normal,4,0.72
04015,52,Normal,5,0.724
04015,52,Normal,6,0.728
04015,52,Normal,7,0.724
04015,52,Normal,8,0.72
04015,52,Normal,9,0.724
04015,52,Normal,10,0.724
04015,52,Normal,11,0.724
04015,52,Normal,12,0.692
04015,52,Normal,13,0.76
04015,52,Normal,14,0.724
04015,52,Normal,15,0.712
04015,52,Normal,16,0.728
04015,52,Normal,17,0.724
04015,52,Normal,18,0.724
04015,52,Normal,19,0.732
04015,52,Normal,20,0.716
04015,52,Normal,21,0.716
04015,52,Normal,22,0.736
04015,52,Normal,23,0.72
04015,52,Normal,24,0.72
04015,52,Normal,25,0.732
04015,52,Normal,26,0.724
04015,52,Normal,27,0.712
04015,52,Normal,28,0.696
04015,52,Normal,29,0.764
04015,53,Normal,0,0.78
04015,53,Normal,1,0.776
04015,53,Normal,2,0.768
04015,53,Normal,3,0.764
04015,53,Normal,4,0.776
04015,53,Normal,5,0.74
04015,53,Normal,6,0.812
04015,53,Normal,7,0.784
04015,53,Normal,8,0.776
04015,53,Normal,9,0.772
04015,53,Normal,10,0.772
04015,53,Normal,11,0.744
04015,53,Normal,12,0.756
04015,53,Normal,13,0.804
04015,53,Normal,14,0.772
04015,53,Normal,15,0.732
04015,53,Normal,16,0.772
04015,53,Normal,17,0.784
04015,53,Normal,18,0.804
04015,53,Normal,19,0.752
04015,53,Normal,20,0.776
04015,53,Normal,21,0.772
04015,53,Normal,22,0.772
04015,53,Normal,23,0.804
04015,53,Normal,24,0.728
04015,53,Normal,25,0.812
04015,53,Normal,26,0.788
04015,53,Normal,27,0.776
04015,53,Normal,28,0.78
04015,53,Normal,29,0.768
04015,54,Normal,0,0.764
04015,54,Normal,1,0.716
04015,54,Normal,2,0.792
04015,54,Normal,3,0.764
04015,54,Normal,4,0.724
04015,54,Normal,5,0.804
04015,54,Normal,6,0.768
04015,54,Normal,7,0.76
04015,54,Normal,8,0.768
04015,54,Normal,9,0.768
04015,54,Normal,10,0.724
04015,54,Normal,11,0.792
04015,54,Normal,12,0.764
04015,54,Normal,13,0.756
04015,54,Normal,14,0.728
04015,54,Normal,15,0.796
04015,54,Normal,16,0.76
04015,54,Normal,17,0.724
04015,54,Normal,18,0.792
04015,54,Normal,19,0.756
04015,54,Normal,20,0.76
04015,54,Normal,21,0.732
04015,54,Normal,22,0.752
04015,54,Normal,23,0.788
04015,54,Normal,24,0.764
04015,54,Normal,25,0.724
04015,54,Normal,26,0.752
04015,54,Normal,27,0.804
04015,54,Normal,28,0.756
04015,54,Normal,29,0.724
04015,55,Normal,0,0.568
04015,55,Normal,1,0.512
04015,55,Normal,2,0.552
04015,55,Normal,3,0.32
04015,55,Normal,4,1.044
04015,55,Normal,5,0.768
04015,55,Normal,6,0.776
04015,55,Normal,7,0.788
04015,55,Normal,8,0.776
04015,55,Normal,9,0.764
04015,55,Normal,10,0.764
04015,55,Normal,11,0.768
04015,55,Normal,12,0.76
04015,55,Normal,13,0.592
04015,55,Normal,14,1.428
04015,55,Normal,15,1.496
04015,55,Normal,16,0.768
04015,55,Normal,17,0.768
04015,55,Normal,18,0.752
04015,55,Normal,19,0.78
04015,55,Normal,20,0.772
04015,55,Normal,21,0.756
04015,55,Normal,22,0.764
04015,55,Normal,23,0.764
04015,55,Normal,24,0.756
04015,55,Normal,25,0.8
04015,55,Normal,26,0.732
04015,55,Normal,27,0.524
04015,55,Normal,28,0.776
04015,55,Normal,29,0.812
04015,56,Normal,0,0.772
04015,56,Normal,1,0.772
04015,56,Normal,2,0.776
04015,56,Normal,3,0.772
04015,56,Normal,4,0.772
04015,56,Normal,5,0.772
04015,56,Normal,6,0.768
04015,56,Normal,7,0.772
04015,56,Normal,8,0.776
04015,56,Normal,9,0.772
04015,56,Normal,10,0.784
04015,56,Normal,11,0.768
04015,56,Normal,12,0.76
04015,56,Normal,13,0.768
04015,56,Normal,14,0.772
04015,56,Normal,15,0.764
04015,56,Normal,16,0.772
04015,56,Normal,17,0.76
04015,56,Normal,18,0.756
04015,56,Normal,19,0.764
04015,56,Normal,20,0.772
04015,56,Normal,21,0.764
04015,56,Normal,22,0.772
04015,56,Normal,23,0.76
04015,56,Normal,24,0.756
04015,56,Normal,25,0.768
04015,56,Normal,26,0.764
04015,56,Normal,27,0.756
04015,56,Normal,28,0.764
04015,56,Normal,29,0.76
04015,57,Normal,0,0.8
04015,57,Normal,1,0.768
04015,57,Normal,2,0.824
04015,57,Normal,3,0.8
04015,57,Normal,4,0.792
04015,57,Normal,5,0.788
04015,57,Normal,6,0.76
04015,57,Normal,7,0.828
04015,57,Normal,8,0.788
04015,57,Normal,9,0.788
04015,57,Normal,10,0.756
04015,57,Normal,11,0.784
04015,57,Normal,12,0.54
04015,57,Normal,13,0.9
04015,57,Normal,14,0.796
04015,57,Normal,15,0.844
04015,57,Normal,16,0.556
04015,57,Normal,17,0.664
04015,57,Normal,18,0.792
04015,57,Normal,19,0.868
04015,57,Normal,20,0.804
04015,57,Normal,21,0.54
04015,57,Normal,22,0.912
04015,57,Normal,23,0.532
04015,57,Normal,24,0.856
04015,57,Normal,25,0.932
04015,57,Normal,26,0.86
04015,57,Normal,27,0.816
04015,57,Normal,28,0.784
04015,57,Normal,29,0.836
04015,58,Normal,0,0.72
04015,58,Normal,1,0.724
04015,58,Normal,2,0.728
04015,58,Normal,3,0.716
04015,58,Normal,4,0.724
04015,58,Normal,5,0.732
04015,58,Normal,6,0.72
04015,58,Normal,7,0.72
04015,58,Normal,8,0.728
04015,58,Normal,9,0.72
04015,58,Normal,10,0.72
04015,58,Normal,11,0.728
04015,58,Normal,12,0.72
04015,58,Normal,13,0.712
04015,58,Normal,14,0.72
04015,58,Normal,15,0.72
04015,58,Normal,16,0.712
04015,58,Normal,17,0.72
04015,58,Normal,18,0.72
04015,58,Normal,19,0.708
04015,58,Normal,20,0.72
04015,58,Normal,21,0.724
04015,58,Normal,22,0.712
04015,58,Normal,23,0.72
04015,58,Normal,24,0.72
04015,58,Normal,25,0.716
04015,58,Normal,26,0.716
04015,58,Normal,27,0.716
04015,58,Normal,28,0.72
04015,58,Normal,29,0.712
04015,59,Normal,0,0.76
04015,59,Normal,1,0.764
04015,59,Normal,2,0.776
04015,59,Normal,3,0.752
04015,59,Normal,4,0.764
04015,59,Normal,5,0.772
04015,59,Normal,6,0.764
04015,59,Normal,7,0.772
04015,59,Normal,8,0.776
04015,59,Normal,9,0.728
04015,59,Normal,10,0.76
04015,59,Normal,11,0.804
04015,59,Normal,12,0.764
04015,59,Normal,13,0.768
04015,59,Normal,14,0.768
04015,59,Normal,15,0.768
04015,59,Normal,16,0.756
04015,59,Normal,17,0.776
04015,59,Normal,18,0.76
04015,59,Normal,19,0.768
04015,59,Normal,20,0.768
04015,59,Normal,21,0.756
04015,59,Normal,22,0.764
04015,59,Normal,23,0.772
04015,59,Normal,24,0.76
04015,59,Normal,25,0.756
04015,59,Normal,26,0.776
04015,59,Normal,27,0.728
04015,59,Normal,28,0.784
04015,59,Normal,29,0.768
04015,60,Normal,0,0.508
04015,60,Normal,1,0.948
04015,60,Normal,2,1.188
04015,60,Normal,3,0.496
04015,60,Normal,4,0.324
04015,60,Normal,5,0.748
04015,60,Normal,6,0.676
04015,60,Normal,7,1.004
04015,60,Normal,8,0.468
04015,60,Normal,9,0.76
04015,60,Normal,10,0.52
04015,60,Normal,11,0.64
04015,60,Normal,12,0.908
04015,60,Normal,13,0.528
04015,60,Normal,14,0.632
04015,60,Normal,15,0.888
04015,60,Normal,16,0.828
04015,60,Normal,17,0.508
04015,60,Normal,18,0.668
04015,60,Normal,19,0.528
04015,60,Normal,20,0.768
04015,60,Normal,21,0.848
04015,60,Normal,22,0.504
04015,60,Normal,23,0.668
04015,60,Normal,24,0.9
04015,60,Normal,25,1.152
04015,60,Normal,26,0.88
04015,60,Normal,27,1.152
04015,60,Normal,28,0.888
04015,60,Normal,29,0.844
04015,61,Normal,0,0.728
04015,61,Normal,1,0.292
04015,61,Normal,2,0.508
04015,61,Normal,3,0.772
04015,61,Normal,4,0.78
04015,61,Normal,5,0.768
04015,61,Normal,6,0.776
04015,61,Normal,7,0.772
04015,61,Normal,8,0.776
04015,61,Normal,9,0.772
04015,61,Normal,10,0.764
04015,61,Normal,11,0.772
04015,61,Normal,12,0.768
04015,61,Normal,13,0.764
04015,61,Normal,14,0.772
04015,61,Normal,15,0.768
04015,61,Normal,16,0.76
04015,61,Normal,17,0.772
04015,61,Normal,18,0.768
04015,61,Normal,19,0.772
04015,61,Normal,20,0.772
04015,61,Normal,21,0.772
04015,61,Normal,22,0.768
04015,61,Normal,23,0.772
04015,61,Normal,24,0.768
04015,61,Normal,25,0.768
04015,61,Normal,26,0.772
04015,61,Normal,27,0.768
04015,61,Normal,28,0.764
04015,61,Normal,29,0.768
04015,62,Normal,0,0.792
04015,62,Normal,1,0.764
04015,62,Normal,2,0.732
04015,62,Normal,3,0.796
04015,62,Normal,4,0.764
04015,62,Normal,5,0.756
04015,62,Normal,6,0.736
04015,62,Normal,7,0.796
04015,62,Normal,8,0.76
04015,62,Normal,9,0.764
04015,62,Normal,10,0.728
04015,62,Normal,11,0.784
04015,62,Normal,12,0.764
04015,62,Normal,13,0.764
04015,62,Normal,14,0.756
04015,62,Normal,15,0.724
04015,62,Normal,16,0.796
04015,62,Normal,17,0.756
04015,62,Normal,18,0.764
04015,62,Normal,19,0.752
04015,62,Normal,20,0.752
04015,62,Normal,21,0.76
04015,62,Normal,22,0.728
04015,62,Normal,23,0.784
04015,62,Normal,24,0.756
04015,62,Normal,25,0.728
04015,62,Normal,26,0.784
04015,62,Normal,27,0.764
04015,62,Normal,28,0.728
04015,62,Normal,29,0.796
04015,63,Normal,0,0.748
